customer_id,signup_date,country,customer_segment,acquisition_channel,is_active
5289,2024-05-11,USA,low,organic,True
5290,2024-01-13,UK,medium,ads,True
5291,2024-02-01,Canada,medium,ads,True
5292,2024-02-12,UK,low,ads,True
5293,2024-02-03,UK,low,referral,False
5294,2023-11-15,USA,low,referral,True
5295,2024-12-20,Canada,low,referral,True
5296,2024-04-24,Canada,medium,organic,True
5297,2024-05-28,France,high,ads,True
5298,2024-08-22,USA,medium,organic,True
5299,2022-08-07,UK,low,referral,False
5300,2021-09-25,UK,low,ads,True
5301,2023-08-07,UK,low,email,True
5302,2023-09-20,UK,medium,ads,True
5303,2024-07-15,Brazil,low,ads,True
5304,2023-06-20,Canada,low,referral,False
5305,2023-12-05,Germany,low,ads,False
5306,2023-10-10,USA,medium,ads,True
5307,2021-03-02,UK,medium,referral,True
5308,2024-01-22,Canada,low,organic,True
5309,2024-07-14,USA,medium,organic,True
5310,2022-04-15,Germany,low,social,True
5311,2023-12-31,Brazil,medium,referral,True
5312,2023-12-31,Brazil,high,email,True
5313,2022-04-28,Germany,low,organic,True
5314,2022-02-05,UK,medium,organic,True
5315,2024-12-18,USA,high,ads,True
5316,2023-04-26,Spain,low,organic,True
5317,2022-09-01,USA,low,referral,True
5318,2022-05-11,UK,low,ads,True
5319,2024-03-04,Germany,low,email,True
5320,2024-01-16,Mexico,medium,organic,True
5321,2024-02-16,USA,high,organic,True
5322,2021-10-11,Canada,low,organic,True
5323,2024-09-15,France,medium,organic,True
5324,2023-04-21,USA,low,referral,True
5325,2023-01-27,USA,medium,organic,True
5326,2023-07-11,USA,low,referral,True
5327,2023-04-22,Germany,low,ads,True
5328,2024-08-16,UK,low,email,True
5329,2024-10-29,UK,medium,ads,True
5330,2023-01-16,UK,medium,referral,True
5331,2024-08-16,Germany,low,organic,False
5332,2024-06-01,UK,medium,ads,True
5333,2024-10-31,Mexico,low,ads,True
5334,2022-10-06,France,medium,organic,True
5335,2023-12-12,USA,medium,ads,True
5336,2022-12-03,USA,medium,organic,True
5337,2024-07-10,Australia,low,organic,False
5338,2020-04-02,Germany,medium,referral,True
5339,2023-11-28,Germany,medium,referral,True
5340,2023-02-25,Canada,medium,organic,True
5341,2023-02-06,USA,medium,ads,True
5342,2024-02-17,UK,medium,ads,True
5343,2024-08-06,USA,low,organic,False
5344,2024-01-16,USA,medium,ads,True
5345,2024-08-08,Japan,low,ads,True
5346,2022-11-14,France,low,referral,True
5347,2023-09-28,Canada,low,referral,False
5348,2023-06-28,USA,medium,ads,True
5349,2020-06-26,USA,low,organic,True
5350,2023-11-19,UK,medium,referral,True
5351,2024-02-29,Spain,low,organic,True
5352,2023-12-29,USA,medium,email,True
5353,2024-04-27,USA,medium,ads,True
5354,2023-12-06,USA,low,social,True
5355,2021-07-07,Spain,low,ads,True
5356,2022-01-19,USA,low,organic,True
5357,2024-01-02,USA,low,ads,True
5358,2022-12-03,USA,low,referral,False
5359,2021-09-09,Canada,low,organic,True
5360,2023-06-03,USA,medium,organic,False
5361,2023-11-16,UK,medium,ads,True
5362,2023-02-13,France,low,ads,False
5363,2024-04-14,USA,low,ads,True
5364,2024-02-16,Germany,high,referral,True
5365,2023-02-18,UK,medium,organic,True
5366,2024-05-11,France,medium,ads,True
5367,2024-02-21,Spain,medium,ads,True
5368,2024-02-11,USA,medium,email,True
5369,2023-11-15,USA,medium,ads,True
5370,2020-06-22,USA,low,email,True
5371,2024-03-26,Australia,high,organic,True
5372,2023-04-06,USA,low,referral,True
5373,2024-11-14,UK,high,email,True
5374,2024-07-04,Japan,low,ads,True
5375,2023-12-24,Germany,low,referral,True
5376,2022-10-19,USA,low,organic,True
5377,2022-07-13,UK,low,ads,True
5378,2023-02-27,Canada,medium,social,True
5379,2023-07-29,USA,high,ads,True
5380,2023-01-06,Germany,low,organic,False
5381,2023-09-20,USA,medium,email,True
5382,2022-04-30,Canada,medium,referral,True
5383,2024-12-15,Germany,high,organic,True
5384,2021-12-27,USA,low,organic,False
5385,2024-11-01,USA,high,organic,False
5386,2024-10-09,UK,low,referral,True
5387,2023-10-07,USA,high,organic,True
5388,2024-04-17,Germany,low,ads,False
5389,2023-06-10,Germany,high,email,True
5390,2024-02-04,UK,low,ads,True
5391,2023-02-27,UK,medium,ads,True
5392,2023-01-13,Germany,low,referral,True
5393,2023-12-13,UK,medium,ads,True
5394,2023-08-28,USA,medium,email,True
5395,2023-12-15,Spain,low,referral,True
5396,2022-12-22,USA,medium,ads,False
5397,2023-03-28,Australia,high,organic,True
5398,2021-09-25,UK,low,organic,False
5399,2021-05-03,Canada,medium,organic,False
5400,2022-10-22,Mexico,low,referral,True
5401,2021-08-12,Canada,low,referral,True
5402,2021-12-13,USA,medium,email,True
5403,2024-06-29,Australia,low,ads,True
5404,2021-03-05,Canada,high,referral,True
5405,2024-02-28,Mexico,high,referral,True
5406,2022-11-29,UK,low,referral,True
5407,2024-08-21,Australia,low,ads,True
5408,2023-08-09,Spain,low,social,False
5409,2023-01-19,USA,low,ads,True
5410,2023-09-25,USA,medium,organic,False
5411,2023-04-13,USA,medium,ads,False
5412,2023-11-28,Canada,low,referral,True
5413,2022-01-14,UK,low,organic,True
5414,2024-12-28,Germany,medium,referral,True
5415,2023-05-30,Germany,low,referral,True
5416,2023-03-08,Germany,medium,social,True
5417,2024-04-06,Canada,low,organic,True
5418,2023-03-25,USA,low,ads,True
5419,2024-07-19,USA,high,ads,True
5420,2023-07-02,Canada,low,ads,False
5421,2024-04-13,USA,low,email,True
5422,2021-12-25,UK,low,social,True
5423,2024-08-01,Canada,low,ads,True
5424,2024-04-27,France,low,organic,True
5425,2022-07-30,USA,medium,organic,True
5426,2022-03-24,USA,low,ads,True
5427,2023-01-30,USA,low,referral,True
5428,2024-12-14,UK,low,organic,True
5429,2022-10-30,USA,medium,referral,True
5430,2023-07-04,USA,low,ads,True
5431,2021-01-16,USA,low,referral,False
5432,2023-04-29,USA,low,organic,False
5433,2023-12-06,USA,low,ads,False
5434,2024-11-25,Australia,low,ads,True
5435,2023-09-23,Canada,low,referral,True
5436,2024-07-05,France,low,ads,True
5437,2023-11-06,Mexico,medium,referral,True
5438,2021-03-12,Canada,low,referral,True
5439,2023-01-29,Germany,medium,organic,True
5440,2023-12-10,USA,medium,referral,True
5441,2024-11-22,Spain,low,organic,False
5442,2024-08-15,USA,medium,email,True
5443,2022-09-03,Canada,low,ads,True
5444,2022-08-16,Spain,low,referral,False
5445,2022-07-08,Canada,low,referral,True
5446,2024-10-21,Mexico,medium,referral,True
5447,2024-08-08,Spain,low,email,True
5448,2024-05-26,Canada,high,organic,True
5449,2023-04-25,USA,low,email,True
5450,2023-09-06,UK,medium,referral,True
5451,2023-07-14,Australia,medium,email,True
5452,2022-10-22,Canada,medium,referral,True
5453,2023-09-07,Australia,low,organic,False
5454,2021-01-19,USA,high,organic,True
5455,2022-02-23,UK,medium,organic,True
5456,2024-09-07,Australia,low,organic,True
5457,2024-05-08,Germany,low,ads,True
5458,2023-05-27,USA,low,ads,False
5459,2023-09-24,USA,medium,organic,True
5460,2023-04-01,USA,high,ads,True
5461,2024-04-30,Germany,low,organic,True
5462,2024-06-03,UK,low,email,False
5463,2024-05-17,USA,low,ads,True
5464,2024-04-16,USA,low,email,True
5465,2022-07-15,Mexico,medium,ads,True
5466,2023-02-24,USA,low,ads,True
5467,2023-07-20,UK,low,ads,False
5468,2023-02-15,UK,low,ads,True
5469,2024-05-11,Australia,low,organic,True
5470,2023-02-14,Canada,medium,ads,False
5471,2022-03-09,USA,low,ads,True
5472,2023-05-01,UK,medium,organic,True
5473,2024-12-17,USA,low,organic,True
5474,2022-08-29,Germany,low,organic,True
5475,2024-01-19,USA,low,ads,True
5476,2023-06-07,Canada,low,organic,False
5477,2021-07-29,Australia,medium,organic,True
5478,2023-08-13,Germany,medium,ads,True
5479,2024-03-30,USA,low,organic,True
5480,2023-09-18,USA,low,email,False
5481,2024-08-22,Canada,low,organic,True
5482,2022-12-26,USA,medium,organic,True
5483,2021-10-03,UK,low,referral,True
5484,2024-11-07,Spain,medium,organic,True
5485,2023-04-09,USA,low,ads,False
5486,2023-12-12,Canada,low,email,True
5487,2024-06-10,Australia,low,referral,False
5488,2023-02-08,Canada,low,ads,True
5489,2024-04-10,USA,low,ads,True
5490,2022-03-03,Germany,low,ads,False
5491,2022-12-29,Australia,low,organic,True
5492,2022-03-23,Canada,medium,social,True
5493,2024-06-27,UK,medium,organic,True
5494,2022-08-22,Australia,low,ads,True
5495,2024-04-11,UK,low,social,False
5496,2024-11-15,UK,low,ads,False
5497,2023-10-11,France,high,email,True
5498,2023-10-27,France,medium,email,True
5499,2023-07-10,France,low,ads,True
5500,2023-02-10,UK,medium,organic,True
5501,2023-07-28,USA,medium,organic,True
5502,2024-01-09,Mexico,low,referral,True
5503,2024-12-20,France,low,organic,True
5504,2024-11-08,UK,high,ads,True
5505,2024-08-16,Canada,high,ads,True
5506,2024-09-10,Australia,high,organic,True
5507,2023-07-18,UK,medium,organic,True
5508,2024-02-28,Canada,low,ads,True
5509,2024-09-17,UK,low,ads,False
5510,2023-04-25,Canada,low,organic,True
5511,2024-12-01,Mexico,medium,referral,True
5512,2023-05-19,USA,medium,referral,True
5513,2024-01-07,UK,low,ads,True
5514,2024-04-05,Mexico,medium,email,True
5515,2024-11-22,USA,low,ads,True
5516,2022-10-04,UK,low,ads,True
5517,2024-05-04,Germany,medium,ads,True
5518,2023-09-30,Canada,low,organic,True
5519,2022-11-21,USA,high,referral,True
5520,2024-05-28,USA,low,email,True
5521,2023-11-13,UK,medium,organic,True
5522,2024-02-29,USA,medium,social,True
5523,2023-02-06,Canada,medium,ads,False
5524,2023-08-05,Spain,medium,ads,True
5525,2024-01-24,Canada,medium,organic,False
5526,2023-05-08,UK,low,referral,True
5527,2022-07-03,USA,low,ads,True
5528,2024-12-01,Canada,low,organic,False
5529,2023-09-16,Germany,low,organic,True
5530,2024-04-25,USA,low,referral,True
5531,2023-05-14,USA,medium,organic,True
5532,2023-03-15,Germany,low,ads,True
5533,2023-05-10,Canada,low,ads,False
5534,2023-05-12,UK,low,organic,True
5535,2023-11-02,USA,low,organic,False
5536,2023-11-01,UK,medium,organic,True
5537,2023-08-26,USA,low,organic,True
5538,2022-03-02,UK,low,ads,True
5539,2023-08-25,France,low,referral,True
5540,2022-05-07,UK,high,organic,True
5541,2022-02-11,Japan,low,referral,True
5542,2024-11-02,USA,low,organic,True
5543,2024-01-11,USA,medium,ads,False
5544,2024-02-28,France,high,ads,True
5545,2023-05-04,USA,low,ads,True
5546,2024-10-03,USA,low,ads,True
5547,2024-02-12,France,medium,organic,True
5548,2024-05-22,Canada,low,referral,False
5549,2023-03-30,UK,high,organic,True
5550,2024-11-30,Canada,medium,organic,False
5551,2024-07-07,Spain,low,ads,True
5552,2024-08-09,USA,low,ads,True
5553,2022-05-12,Canada,low,organic,True
5554,2022-11-26,Australia,low,organic,False
5555,2022-12-20,USA,medium,organic,False
5556,2022-11-26,USA,low,email,False
5557,2024-08-11,Canada,low,ads,False
5558,2021-01-28,UK,low,organic,True
5559,2021-08-22,Australia,high,email,True
5560,2022-12-01,USA,low,email,False
5561,2022-07-06,Germany,medium,ads,True
5562,2022-09-12,USA,low,organic,True
5563,2024-06-15,USA,low,referral,True
5564,2023-11-27,USA,medium,ads,True
5565,2020-04-08,USA,medium,ads,True
5566,2023-06-03,France,low,referral,True
5567,2023-05-11,UK,low,organic,True
5568,2022-01-13,USA,low,organic,True
5569,2024-03-09,Canada,low,organic,True
5570,2024-03-30,France,medium,ads,True
5571,2024-04-14,USA,low,organic,False
5572,2024-04-20,UK,low,organic,True
5573,2020-01-02,France,low,organic,True
5574,2024-11-26,USA,low,ads,True
5575,2024-07-01,France,low,ads,True
5576,2024-09-27,UK,low,ads,False
5577,2020-08-20,France,low,email,False
5578,2024-11-03,Brazil,low,email,True
5579,2024-06-26,Canada,low,referral,True
5580,2024-07-24,USA,medium,ads,True
5581,2021-11-03,Brazil,low,referral,True
5582,2024-04-29,Canada,low,ads,True
5583,2024-11-30,USA,low,organic,True
5584,2024-03-11,France,low,organic,False
5585,2023-12-05,France,low,organic,True
5586,2024-11-18,Germany,low,email,True
5587,2023-06-19,Canada,low,email,False
5588,2024-01-05,USA,medium,organic,True
5589,2023-07-29,USA,medium,ads,True
5590,2024-11-02,USA,low,organic,True
5591,2021-08-22,UK,low,referral,True
5592,2023-09-01,Canada,medium,referral,True
5593,2024-03-19,Canada,low,referral,True
5594,2024-06-10,UK,medium,organic,True
5595,2023-12-18,Australia,low,ads,True
5596,2024-10-03,USA,low,ads,True
5597,2024-11-14,USA,medium,referral,True
5598,2021-06-26,France,high,referral,True
5599,2023-05-05,Canada,low,ads,True
5600,2020-11-21,Germany,medium,organic,False
5601,2023-02-14,USA,low,social,False
5602,2023-10-23,UK,medium,email,True
5603,2024-10-05,USA,medium,email,True
5604,2024-08-01,USA,low,social,True
5605,2022-02-14,USA,medium,referral,True
5606,2021-11-02,Canada,low,referral,True
5607,2023-12-26,Spain,medium,ads,True
5608,2023-10-17,UK,low,referral,True
5609,2022-11-17,France,low,ads,True
5610,2024-09-22,Germany,low,email,True
5611,2024-10-27,Canada,low,referral,True
5612,2023-05-05,USA,low,ads,False
5613,2024-09-11,Canada,low,email,True
5614,2023-04-15,UK,low,ads,True
5615,2024-04-27,UK,medium,organic,True
5616,2023-07-28,Australia,low,organic,True
5617,2022-02-03,Canada,medium,organic,True
5618,2024-10-28,USA,medium,organic,True
5619,2023-07-02,USA,high,email,True
5620,2024-04-26,UK,medium,ads,True
5621,2023-03-28,Mexico,high,ads,True
5622,2020-10-04,Canada,high,ads,True
5623,2021-12-02,France,high,organic,True
5624,2023-08-25,USA,low,ads,True
5625,2024-03-21,USA,low,ads,True
5626,2023-02-20,USA,low,ads,True
5627,2024-03-25,USA,low,referral,True
5628,2024-03-28,UK,medium,referral,True
5629,2024-04-01,USA,medium,referral,True
5630,2023-08-20,UK,medium,organic,True
5631,2024-10-10,Germany,high,referral,True
5632,2023-08-15,UK,medium,ads,True
5633,2023-06-27,USA,medium,ads,True
5634,2022-07-05,Germany,medium,organic,True
5635,2023-01-22,Canada,low,ads,True
5636,2021-03-18,USA,medium,ads,True
5637,2024-02-08,USA,low,ads,True
5638,2022-10-12,France,low,organic,True
5639,2023-01-17,Canada,low,ads,True
5640,2024-05-23,Mexico,low,referral,True
5641,2023-02-11,UK,medium,organic,True
5642,2022-09-29,USA,medium,referral,True
5643,2022-05-06,Canada,low,ads,True
5644,2024-05-26,USA,low,organic,True
5645,2022-02-18,Canada,medium,organic,True
5646,2023-07-01,USA,low,organic,True
5647,2023-09-09,UK,low,email,False
5648,2024-03-19,USA,low,ads,True
5649,2024-02-07,France,low,organic,True
5650,2024-06-27,Germany,low,referral,True
5651,2021-03-29,USA,medium,referral,True
5652,2023-01-07,Germany,medium,ads,True
5653,2022-12-12,Australia,medium,ads,True
5654,2022-03-25,USA,low,referral,True
5655,2022-12-26,France,medium,ads,True
5656,2023-01-24,UK,low,ads,True
5657,2023-10-01,USA,high,ads,True
5658,2024-03-01,Spain,low,ads,True
5659,2023-04-12,Germany,low,organic,True
5660,2024-04-13,Canada,low,email,True
5661,2023-02-22,USA,medium,ads,True
5662,2022-12-28,USA,medium,ads,True
5663,2023-10-29,Canada,medium,organic,True
5664,2020-11-24,USA,medium,ads,True
5665,2021-09-10,Germany,low,ads,True
5666,2023-05-21,USA,low,referral,True
5667,2024-11-15,USA,medium,ads,True
5668,2024-04-15,Germany,medium,organic,True
5669,2021-10-12,Spain,low,social,True
5670,2024-08-01,UK,low,ads,True
5671,2024-04-24,USA,low,ads,True
5672,2024-01-18,UK,low,ads,True
5673,2024-07-07,UK,low,organic,False
5674,2023-05-07,Spain,low,ads,True
5675,2022-08-19,USA,high,ads,True
5676,2023-09-17,Australia,low,social,True
5677,2023-11-09,UK,low,referral,True
5678,2023-10-25,UK,low,referral,True
5679,2023-11-29,USA,low,organic,False
5680,2024-11-21,Germany,low,ads,True
5681,2024-09-25,Canada,medium,email,True
5682,2024-08-25,Brazil,low,ads,True
5683,2024-06-19,USA,low,email,True
5684,2024-11-15,USA,low,referral,True
5685,2021-11-24,Canada,high,organic,True
5686,2022-11-15,USA,low,organic,True
5687,2023-08-23,USA,low,organic,True
5688,2024-08-01,Spain,medium,ads,False
5689,2023-09-07,UK,medium,ads,True
5690,2024-05-05,USA,low,social,True
5691,2022-03-10,USA,medium,referral,True
5692,2022-10-20,Spain,low,organic,True
5693,2024-04-23,Canada,medium,email,True
5694,2022-04-28,France,medium,ads,True
5695,2023-03-11,Canada,low,ads,True
5696,2022-11-15,Canada,low,email,True
5697,2023-03-09,USA,medium,referral,True
5698,2024-04-04,Brazil,low,ads,False
5699,2023-03-29,Spain,low,organic,True
5700,2023-11-17,USA,medium,referral,True
5701,2021-11-30,Spain,high,referral,True
5702,2024-06-22,UK,medium,referral,True
5703,2023-03-31,Japan,low,referral,True
5704,2024-02-21,Canada,low,ads,True
5705,2024-04-18,France,low,organic,True
5706,2022-07-26,USA,low,email,True
5707,2024-09-04,Germany,low,ads,True
5708,2024-01-23,Germany,medium,ads,True
5709,2023-06-02,USA,medium,ads,True
5710,2022-06-01,USA,low,organic,False
5711,2024-11-14,Canada,low,organic,True
5712,2024-05-11,Spain,low,ads,True
5713,2022-07-22,Canada,medium,referral,False
5714,2023-02-24,USA,low,ads,False
5715,2024-06-26,Canada,low,organic,True
5716,2024-03-26,USA,medium,ads,True
5717,2024-05-19,Brazil,medium,email,True
5718,2023-06-17,USA,high,ads,True
5719,2024-04-11,UK,medium,organic,True
5720,2023-04-18,Germany,low,referral,True
5721,2022-07-29,USA,low,organic,False
5722,2024-02-07,UK,low,email,False
5723,2024-12-13,UK,high,ads,True
5724,2023-01-25,France,medium,social,True
5725,2023-07-10,France,medium,organic,True
5726,2024-03-08,UK,medium,organic,True
5727,2023-10-29,USA,low,referral,True
5728,2024-07-29,Canada,low,referral,False
5729,2024-05-16,USA,low,referral,True
5730,2021-05-29,Germany,medium,referral,True
5731,2024-12-29,Mexico,low,ads,False
5732,2024-05-08,USA,low,ads,True
5733,2024-08-16,USA,medium,referral,True
5734,2024-02-23,Canada,medium,ads,True
5735,2024-08-12,USA,medium,ads,True
5736,2022-01-09,UK,low,referral,True
5737,2023-03-07,USA,low,ads,True
5738,2024-08-26,Germany,low,organic,True
5739,2022-07-08,Spain,medium,email,True
5740,2021-09-02,Germany,medium,ads,True
5741,2024-06-07,USA,low,email,True
5742,2024-07-22,UK,low,ads,True
5743,2022-04-25,Germany,low,organic,True
5744,2024-08-09,Spain,low,organic,True
5745,2024-03-18,UK,low,organic,True
5746,2023-09-28,France,medium,organic,True
5747,2024-07-16,UK,medium,referral,True
5748,2023-05-23,UK,low,referral,True
5749,2022-06-24,Canada,medium,ads,True
5750,2022-12-19,Spain,low,ads,False
5751,2023-09-07,USA,low,organic,True
5752,2023-10-16,Spain,low,ads,False
5753,2024-06-23,USA,low,organic,True
5754,2024-06-10,USA,low,referral,False
5755,2023-12-17,UK,low,social,True
5756,2024-05-31,USA,low,ads,False
5757,2022-06-20,Mexico,high,referral,True
5758,2021-04-23,UK,low,organic,True
5759,2024-08-23,France,low,social,True
5760,2021-08-19,France,low,referral,True
5761,2022-10-08,USA,low,ads,True
5762,2024-03-25,Spain,low,referral,False
5763,2023-05-13,Germany,low,referral,True
5764,2024-08-26,USA,medium,organic,True
5765,2023-01-09,Mexico,medium,organic,True
5766,2020-06-29,Canada,low,ads,True
5767,2023-01-12,Spain,low,referral,True
5768,2023-12-13,USA,medium,ads,True
5769,2023-04-06,UK,low,social,True
5770,2023-10-20,Canada,medium,ads,False
5771,2024-08-26,UK,medium,organic,True
5772,2024-10-08,USA,low,email,True
5773,2022-11-16,Canada,low,ads,True
5774,2023-07-11,USA,low,referral,True
5775,2023-11-09,Germany,low,organic,False
5776,2024-11-21,USA,low,ads,False
5777,2024-12-29,Brazil,low,organic,True
5778,2022-09-20,USA,medium,referral,True
5779,2024-04-19,USA,low,organic,True
5780,2023-04-09,UK,medium,organic,True
5781,2020-05-09,Australia,medium,organic,True
5782,2020-05-25,Canada,high,referral,True
5783,2023-07-10,Mexico,medium,referral,True
5784,2023-08-14,USA,high,organic,True
